,datas,termos,id,posição
468,2022-06-05,privalia,amaro.amaroandroid,10.0
469,2022-06-05,privalia,br.com.dafiti,3.0
470,2022-06-05,privalia,br.com.zattini,2.0
471,2022-06-05,privalia,com.farfetch.farfetchshop,34.0
472,2022-06-05,privalia,com.mobfiq.offpremium,14.0
473,2022-06-05,privalia,com.privalia.br,1.0
474,2022-06-05,privalia br,amaro.amaroandroid,15.0
475,2022-06-05,privalia br,br.com.dafiti,3.0
476,2022-06-05,privalia br,br.com.zattini,4.0
477,2022-06-05,privalia br,com.farfetch.farfetchshop,50.0
478,2022-06-05,privalia br,com.mobfiq.offpremium,38.0
479,2022-06-05,privalia br,com.privalia.br,1.0
480,2022-06-05,roupas de marca,amaro.amaroandroid,12.0
481,2022-06-05,roupas de marca,br.com.dafiti,1.0
482,2022-06-05,roupas de marca,br.com.zattini,2.0
483,2022-06-05,roupas de marca,com.farfetch.farfetchshop,15.0
484,2022-06-05,roupas de marca,com.mobfiq.offpremium,28.0
485,2022-06-05,roupas de marca,com.privalia.br,3.0
486,2022-06-04,adidas,amaro.amaroandroid,
487,2022-06-04,adidas,br.com.dafiti,17.0
488,2022-06-04,adidas,br.com.zattini,78.0
489,2022-06-04,adidas,com.farfetch.farfetchshop,88.0
490,2022-06-04,adidas,com.mobfiq.offpremium,43.0
491,2022-06-04,adidas,com.privalia.br,120.0
492,2022-06-04,calvin klein jeans,amaro.amaroandroid,20.0
493,2022-06-04,calvin klein jeans,br.com.dafiti,2.0
494,2022-06-04,calvin klein jeans,br.com.zattini,12.0
495,2022-06-04,calvin klein jeans,com.farfetch.farfetchshop,24.0
496,2022-06-04,calvin klein jeans,com.mobfiq.offpremium,26.0
497,2022-06-04,calvin klein jeans,com.privalia.br,6.0
498,2022-06-04,capodarte,amaro.amaroandroid,
499,2022-06-04,capodarte,br.com.dafiti,5.0
500,2022-06-04,capodarte,br.com.zattini,8.0
501,2022-06-04,capodarte,com.farfetch.farfetchshop,
502,2022-06-04,capodarte,com.mobfiq.offpremium,
503,2022-06-04,capodarte,com.privalia.br,9.0
504,2022-06-04,compras online,amaro.amaroandroid,
505,2022-06-04,compras online,br.com.dafiti,
506,2022-06-04,compras online,br.com.zattini,27.0
507,2022-06-04,compras online,com.privalia.br,
508,2022-06-04,cravo e canela,amaro.amaroandroid,
509,2022-06-04,cravo e canela,br.com.dafiti,2.0
510,2022-06-04,cravo e canela,br.com.zattini,9.0
511,2022-06-04,cravo e canela,com.mobfiq.offpremium,
512,2022-06-04,cravo e canela,com.privalia.br,12.0
513,2022-06-04,lacoste,amaro.amaroandroid,28.0
514,2022-06-04,lacoste,br.com.dafiti,7.0
515,2022-06-04,lacoste,br.com.zattini,9.0
516,2022-06-04,lacoste,com.farfetch.farfetchshop,23.0
517,2022-06-04,lacoste,com.mobfiq.offpremium,32.0
518,2022-06-04,lacoste,com.privalia.br,19.0
519,2022-06-04,morena rosa,amaro.amaroandroid,9.0
520,2022-06-04,morena rosa,br.com.dafiti,5.0
521,2022-06-04,morena rosa,br.com.zattini,6.0
522,2022-06-04,morena rosa,com.farfetch.farfetchshop,
523,2022-06-04,morena rosa,com.mobfiq.offpremium,28.0
524,2022-06-04,morena rosa,com.privalia.br,2.0
525,2022-06-04,outlet,amaro.amaroandroid,22.0
526,2022-06-04,outlet,br.com.dafiti,7.0
527,2022-06-04,outlet,br.com.zattini,5.0
528,2022-06-04,outlet,com.farfetch.farfetchshop,30.0
529,2022-06-04,outlet,com.mobfiq.offpremium,11.0
530,2022-06-04,outlet,com.privalia.br,1.0
531,2022-06-04,outlet adidas,amaro.amaroandroid,
532,2022-06-04,outlet adidas,br.com.dafiti,12.0
533,2022-06-04,outlet adidas,br.com.zattini,14.0
534,2022-06-04,outlet adidas,com.farfetch.farfetchshop,
535,2022-06-04,outlet adidas,com.mobfiq.offpremium,16.0
536,2022-06-04,outlet adidas,com.privalia.br,2.0
537,2022-06-04,outlet bastille,amaro.amaroandroid,28.0
538,2022-06-04,outlet bastille,br.com.dafiti,9.0
539,2022-06-04,outlet bastille,br.com.zattini,
540,2022-06-04,outlet bastille,com.farfetch.farfetchshop,
541,2022-06-04,outlet bastille,com.mobfiq.offpremium,
542,2022-06-04,outlet bastille,com.privalia.br,1.0
543,2022-06-04,outlet beyoung,amaro.amaroandroid,20.0
544,2022-06-04,outlet beyoung,br.com.dafiti,16.0
545,2022-06-04,outlet beyoung,br.com.zattini,10.0
546,2022-06-04,outlet beyoung,com.farfetch.farfetchshop,
547,2022-06-04,outlet beyoung,com.mobfiq.offpremium,12.0
548,2022-06-04,outlet beyoung,com.privalia.br,1.0
549,2022-06-04,outlet calvin klein jeans,amaro.amaroandroid,26.0
550,2022-06-04,outlet calvin klein jeans,br.com.dafiti,3.0
551,2022-06-04,outlet calvin klein jeans,br.com.zattini,10.0
552,2022-06-04,outlet calvin klein jeans,com.farfetch.farfetchshop,27.0
553,2022-06-04,outlet calvin klein jeans,com.mobfiq.offpremium,16.0
554,2022-06-04,outlet calvin klein jeans,com.privalia.br,2.0
555,2022-06-04,outlet capodarte,amaro.amaroandroid,
556,2022-06-04,outlet capodarte,br.com.dafiti,4.0
557,2022-06-04,outlet capodarte,br.com.zattini,6.0
558,2022-06-04,outlet capodarte,com.farfetch.farfetchshop,
559,2022-06-04,outlet capodarte,com.mobfiq.offpremium,
560,2022-06-04,outlet capodarte,com.privalia.br,2.0
561,2022-06-04,outlet cardigans,amaro.amaroandroid,20.0
562,2022-06-04,outlet cardigans,br.com.dafiti,6.0
563,2022-06-04,outlet cardigans,br.com.zattini,3.0
564,2022-06-04,outlet cardigans,com.mobfiq.offpremium,9.0
565,2022-06-04,outlet cardigans,com.privalia.br,1.0
566,2022-06-04,outlet coca-cola,amaro.amaroandroid,
567,2022-06-04,outlet coca-cola,br.com.dafiti,16.0
568,2022-06-04,outlet coca-cola,br.com.zattini,17.0
569,2022-06-04,outlet coca-cola,com.mobfiq.offpremium,
570,2022-06-04,outlet coca-cola,com.privalia.br,8.0
571,2022-06-04,outlet cravo e canela,amaro.amaroandroid,
572,2022-06-04,outlet cravo e canela,br.com.dafiti,3.0
573,2022-06-04,outlet cravo e canela,br.com.zattini,4.0
574,2022-06-04,outlet cravo e canela,com.farfetch.farfetchshop,
575,2022-06-04,outlet cravo e canela,com.mobfiq.offpremium,
576,2022-06-04,outlet cravo e canela,com.privalia.br,2.0
577,2022-06-04,outlet de marcas,amaro.amaroandroid,21.0
578,2022-06-04,outlet de marcas,br.com.dafiti,5.0
579,2022-06-04,outlet de marcas,br.com.zattini,8.0
580,2022-06-04,outlet de marcas,com.farfetch.farfetchshop,16.0
581,2022-06-04,outlet de marcas,com.mobfiq.offpremium,3.0
582,2022-06-04,outlet de marcas,com.privalia.br,1.0
583,2022-06-04,outlet de moda,amaro.amaroandroid,18.0
584,2022-06-04,outlet de moda,br.com.dafiti,4.0
585,2022-06-04,outlet de moda,br.com.zattini,2.0
586,2022-06-04,outlet de moda,com.farfetch.farfetchshop,13.0
587,2022-06-04,outlet de moda,com.mobfiq.offpremium,10.0
588,2022-06-04,outlet de moda,com.privalia.br,1.0
589,2022-06-04,outlet e-girl roupas,amaro.amaroandroid,13.0
590,2022-06-04,outlet e-girl roupas,br.com.dafiti,4.0
591,2022-06-04,outlet e-girl roupas,br.com.zattini,5.0
592,2022-06-04,outlet e-girl roupas,com.farfetch.farfetchshop,
593,2022-06-04,outlet e-girl roupas,com.mobfiq.offpremium,28.0
594,2022-06-04,outlet e-girl roupas,com.privalia.br,1.0
595,2022-06-04,outlet fellipe krein,amaro.amaroandroid,
596,2022-06-04,outlet fellipe krein,br.com.dafiti,2.0
597,2022-06-04,outlet fellipe krein,br.com.zattini,3.0
598,2022-06-04,outlet fellipe krein,com.farfetch.farfetchshop,
599,2022-06-04,outlet fellipe krein,com.mobfiq.offpremium,18.0
600,2022-06-04,outlet fellipe krein,com.privalia.br,1.0
601,2022-06-04,outlet fila,amaro.amaroandroid,
602,2022-06-04,outlet fila,br.com.dafiti,6.0
603,2022-06-04,outlet fila,br.com.zattini,7.0
604,2022-06-04,outlet fila,com.farfetch.farfetchshop,
605,2022-06-04,outlet fila,com.mobfiq.offpremium,
606,2022-06-04,outlet fila,com.privalia.br,2.0
607,2022-06-04,outlet forum,amaro.amaroandroid,
608,2022-06-04,outlet forum,br.com.dafiti,4.0
609,2022-06-04,outlet forum,br.com.zattini,5.0
610,2022-06-04,outlet forum,com.farfetch.farfetchshop,
611,2022-06-04,outlet forum,com.mobfiq.offpremium,12.0
612,2022-06-04,outlet forum,com.privalia.br,1.0
613,2022-06-04,outlet granado,amaro.amaroandroid,23.0
614,2022-06-04,outlet granado,br.com.dafiti,
615,2022-06-04,outlet granado,br.com.zattini,
616,2022-06-04,outlet granado,com.farfetch.farfetchshop,
617,2022-06-04,outlet granado,com.mobfiq.offpremium,15.0
618,2022-06-04,outlet granado,com.privalia.br,1.0
619,2022-06-04,outlet hugo boss,amaro.amaroandroid,
620,2022-06-04,outlet hugo boss,br.com.dafiti,9.0
621,2022-06-04,outlet hugo boss,br.com.zattini,10.0
622,2022-06-04,outlet hugo boss,com.farfetch.farfetchshop,
623,2022-06-04,outlet hugo boss,com.mobfiq.offpremium,8.0
624,2022-06-04,outlet hugo boss,com.privalia.br,3.0
625,2022-06-04,outlet intuição,amaro.amaroandroid,9.0
626,2022-06-04,outlet intuição,br.com.dafiti,
627,2022-06-04,outlet intuição,br.com.zattini,3.0
628,2022-06-04,outlet intuição,com.farfetch.farfetchshop,
629,2022-06-04,outlet intuição,com.mobfiq.offpremium,
630,2022-06-04,outlet intuição,com.privalia.br,1.0
631,2022-06-04,outlet javali,amaro.amaroandroid,
632,2022-06-04,outlet javali,br.com.dafiti,
633,2022-06-04,outlet javali,br.com.zattini,
634,2022-06-04,outlet javali,com.farfetch.farfetchshop,
635,2022-06-04,outlet javali,com.mobfiq.offpremium,
636,2022-06-04,outlet javali,com.privalia.br,
637,2022-06-04,outlet lacoste,amaro.amaroandroid,
638,2022-06-04,outlet lacoste,br.com.dafiti,4.0
639,2022-06-04,outlet lacoste,br.com.zattini,9.0
640,2022-06-04,outlet lacoste,com.farfetch.farfetchshop,
641,2022-06-04,outlet lacoste,com.mobfiq.offpremium,20.0
642,2022-06-04,outlet lacoste,com.privalia.br,2.0
643,2022-06-04,outlet michael kors,amaro.amaroandroid,
644,2022-06-04,outlet michael kors,br.com.dafiti,11.0
645,2022-06-04,outlet michael kors,br.com.zattini,
646,2022-06-04,outlet michael kors,com.farfetch.farfetchshop,17.0
647,2022-06-04,outlet michael kors,com.mobfiq.offpremium,6.0
648,2022-06-04,outlet michael kors,com.privalia.br,7.0
649,2022-06-04,outlet morena rosa,amaro.amaroandroid,18.0
650,2022-06-04,outlet morena rosa,br.com.dafiti,6.0
651,2022-06-04,outlet morena rosa,br.com.zattini,4.0
652,2022-06-04,outlet morena rosa,com.farfetch.farfetchshop,
653,2022-06-04,outlet morena rosa,com.mobfiq.offpremium,14.0
654,2022-06-04,outlet morena rosa,com.privalia.br,1.0
655,2022-06-04,outlet mr kitsch,amaro.amaroandroid,20.0
656,2022-06-04,outlet mr kitsch,br.com.dafiti,2.0
657,2022-06-04,outlet mr kitsch,br.com.zattini,
658,2022-06-04,outlet mr kitsch,com.farfetch.farfetchshop,
659,2022-06-04,outlet mr kitsch,com.mobfiq.offpremium,8.0
660,2022-06-04,outlet mr kitsch,com.privalia.br,1.0
661,2022-06-04,outlet nike,amaro.amaroandroid,
662,2022-06-04,outlet nike,br.com.dafiti,9.0
663,2022-06-04,outlet nike,br.com.zattini,10.0
664,2022-06-04,outlet nike,com.farfetch.farfetchshop,
665,2022-06-04,outlet nike,com.mobfiq.offpremium,18.0
666,2022-06-04,outlet nike,com.privalia.br,5.0
667,2022-06-04,outlet perlatto,amaro.amaroandroid,
668,2022-06-04,outlet perlatto,br.com.dafiti,2.0
669,2022-06-04,outlet perlatto,br.com.zattini,3.0
670,2022-06-04,outlet perlatto,com.farfetch.farfetchshop,
671,2022-06-04,outlet perlatto,com.mobfiq.offpremium,29.0
672,2022-06-04,outlet perlatto,com.privalia.br,1.0
673,2022-06-04,outlet premium,amaro.amaroandroid,46.0
674,2022-06-04,outlet premium,br.com.dafiti,10.0
675,2022-06-04,outlet premium,br.com.zattini,9.0
676,2022-06-04,outlet premium,com.farfetch.farfetchshop,27.0
677,2022-06-04,outlet premium,com.mobfiq.offpremium,3.0
678,2022-06-04,outlet premium,com.privalia.br,5.0
679,2022-06-04,outlet samsonite,amaro.amaroandroid,27.0
680,2022-06-04,outlet samsonite,br.com.dafiti,10.0
681,2022-06-04,outlet samsonite,br.com.zattini,12.0
682,2022-06-04,outlet samsonite,com.farfetch.farfetchshop,28.0
683,2022-06-04,outlet samsonite,com.mobfiq.offpremium,
684,2022-06-04,outlet samsonite,com.privalia.br,2.0
685,2022-06-04,outlet tracta,amaro.amaroandroid,21.0
686,2022-06-04,outlet tracta,br.com.dafiti,4.0
687,2022-06-04,outlet tracta,br.com.zattini,13.0
688,2022-06-04,outlet tracta,com.mobfiq.offpremium,
689,2022-06-04,outlet tracta,com.privalia.br,1.0
690,2022-06-04,outlet triton,amaro.amaroandroid,
691,2022-06-04,outlet triton,br.com.dafiti,
692,2022-06-04,outlet triton,br.com.zattini,
693,2022-06-04,outlet triton,com.farfetch.farfetchshop,
694,2022-06-04,outlet triton,com.mobfiq.offpremium,
695,2022-06-04,outlet triton,com.privalia.br,1.0
696,2022-06-04,outlet umbro,amaro.amaroandroid,
697,2022-06-04,outlet umbro,br.com.dafiti,7.0
698,2022-06-04,outlet umbro,br.com.zattini,12.0
699,2022-06-04,outlet umbro,com.farfetch.farfetchshop,
700,2022-06-04,outlet umbro,com.mobfiq.offpremium,22.0
701,2022-06-04,outlet umbro,com.privalia.br,3.0
702,2022-06-04,outlet west coast,br.com.dafiti,
703,2022-06-04,outlet west coast,com.farfetch.farfetchshop,14.0
704,2022-06-04,outlet west coast,com.privalia.br,
705,2022-06-04,outlet wrangler,amaro.amaroandroid,
706,2022-06-04,outlet wrangler,br.com.dafiti,10.0
707,2022-06-04,outlet wrangler,br.com.zattini,15.0
708,2022-06-04,outlet wrangler,com.farfetch.farfetchshop,
709,2022-06-04,outlet wrangler,com.mobfiq.offpremium,16.0
710,2022-06-04,outlet wrangler,com.privalia.br,2.0
711,2022-06-04,privalia,amaro.amaroandroid,10.0
712,2022-06-04,privalia,br.com.dafiti,3.0
713,2022-06-04,privalia,br.com.zattini,2.0
714,2022-06-04,privalia,com.farfetch.farfetchshop,34.0
715,2022-06-04,privalia,com.mobfiq.offpremium,14.0
716,2022-06-04,privalia,com.privalia.br,1.0
717,2022-06-04,privalia br,amaro.amaroandroid,15.0
718,2022-06-04,privalia br,br.com.dafiti,3.0
719,2022-06-04,privalia br,br.com.zattini,4.0
720,2022-06-04,privalia br,com.farfetch.farfetchshop,
721,2022-06-04,privalia br,com.mobfiq.offpremium,39.0
722,2022-06-04,privalia br,com.privalia.br,1.0
723,2022-06-04,roupas de marca,amaro.amaroandroid,9.0
724,2022-06-04,roupas de marca,br.com.dafiti,1.0
725,2022-06-04,roupas de marca,br.com.zattini,2.0
726,2022-06-04,roupas de marca,com.farfetch.farfetchshop,17.0
727,2022-06-04,roupas de marca,com.mobfiq.offpremium,26.0
728,2022-06-04,roupas de marca,com.privalia.br,4.0
729,2022-06-03,adidas,amaro.amaroandroid,65.0
730,2022-06-03,adidas,br.com.dafiti,17.0
731,2022-06-03,adidas,br.com.zattini,100.0
732,2022-06-03,adidas,com.farfetch.farfetchshop,62.0
733,2022-06-03,adidas,com.mobfiq.offpremium,42.0
734,2022-06-03,adidas,com.privalia.br,54.0
735,2022-06-03,calvin klein jeans,amaro.amaroandroid,8.0
736,2022-06-03,calvin klein jeans,br.com.dafiti,3.0
737,2022-06-03,calvin klein jeans,br.com.zattini,10.0
738,2022-06-03,calvin klein jeans,com.farfetch.farfetchshop,17.0
739,2022-06-03,calvin klein jeans,com.mobfiq.offpremium,21.0
740,2022-06-03,calvin klein jeans,com.privalia.br,2.0
741,2022-06-03,capodarte,amaro.amaroandroid,
742,2022-06-03,capodarte,br.com.dafiti,6.0
743,2022-06-03,capodarte,br.com.zattini,9.0
744,2022-06-03,capodarte,com.farfetch.farfetchshop,
745,2022-06-03,capodarte,com.mobfiq.offpremium,
746,2022-06-03,capodarte,com.privalia.br,8.0
747,2022-06-03,compras online,amaro.amaroandroid,
748,2022-06-03,compras online,br.com.dafiti,
749,2022-06-03,compras online,br.com.zattini,22.0
750,2022-06-03,compras online,com.privalia.br,29.0
751,2022-06-03,cravo e canela,amaro.amaroandroid,
752,2022-06-03,cravo e canela,br.com.dafiti,2.0
753,2022-06-03,cravo e canela,br.com.zattini,10.0
754,2022-06-03,cravo e canela,com.mobfiq.offpremium,
755,2022-06-03,cravo e canela,com.privalia.br,9.0
756,2022-06-03,lacoste,amaro.amaroandroid,41.0
757,2022-06-03,lacoste,br.com.dafiti,10.0
758,2022-06-03,lacoste,br.com.zattini,16.0
759,2022-06-03,lacoste,com.farfetch.farfetchshop,28.0
760,2022-06-03,lacoste,com.mobfiq.offpremium,39.0
761,2022-06-03,lacoste,com.privalia.br,15.0
762,2022-06-03,morena rosa,amaro.amaroandroid,9.0
763,2022-06-03,morena rosa,br.com.dafiti,3.0
764,2022-06-03,morena rosa,br.com.zattini,5.0
765,2022-06-03,morena rosa,com.farfetch.farfetchshop,
766,2022-06-03,morena rosa,com.mobfiq.offpremium,23.0
767,2022-06-03,morena rosa,com.privalia.br,1.0
768,2022-06-03,outlet,amaro.amaroandroid,26.0
769,2022-06-03,outlet,br.com.dafiti,4.0
770,2022-06-03,outlet,br.com.zattini,5.0
771,2022-06-03,outlet,com.farfetch.farfetchshop,
772,2022-06-03,outlet,com.mobfiq.offpremium,9.0
773,2022-06-03,outlet,com.privalia.br,1.0
774,2022-06-03,outlet adidas,amaro.amaroandroid,
775,2022-06-03,outlet adidas,br.com.dafiti,12.0
776,2022-06-03,outlet adidas,br.com.zattini,13.0
777,2022-06-03,outlet adidas,com.farfetch.farfetchshop,
778,2022-06-03,outlet adidas,com.mobfiq.offpremium,14.0
779,2022-06-03,outlet adidas,com.privalia.br,2.0
780,2022-06-03,outlet bastille,amaro.amaroandroid,24.0
781,2022-06-03,outlet bastille,br.com.dafiti,4.0
782,2022-06-03,outlet bastille,br.com.zattini,6.0
783,2022-06-03,outlet bastille,com.farfetch.farfetchshop,
784,2022-06-03,outlet bastille,com.mobfiq.offpremium,8.0
785,2022-06-03,outlet bastille,com.privalia.br,1.0
786,2022-06-03,outlet beyoung,amaro.amaroandroid,20.0
787,2022-06-03,outlet beyoung,br.com.dafiti,7.0
788,2022-06-03,outlet beyoung,br.com.zattini,11.0
789,2022-06-03,outlet beyoung,com.farfetch.farfetchshop,
790,2022-06-03,outlet beyoung,com.mobfiq.offpremium,10.0
791,2022-06-03,outlet beyoung,com.privalia.br,1.0
792,2022-06-03,outlet calvin klein jeans,amaro.amaroandroid,23.0
793,2022-06-03,outlet calvin klein jeans,br.com.dafiti,3.0
794,2022-06-03,outlet calvin klein jeans,br.com.zattini,9.0
795,2022-06-03,outlet calvin klein jeans,com.farfetch.farfetchshop,22.0
796,2022-06-03,outlet calvin klein jeans,com.mobfiq.offpremium,16.0
797,2022-06-03,outlet calvin klein jeans,com.privalia.br,2.0
798,2022-06-03,outlet capodarte,amaro.amaroandroid,
799,2022-06-03,outlet capodarte,br.com.dafiti,6.0
800,2022-06-03,outlet capodarte,br.com.zattini,7.0
801,2022-06-03,outlet capodarte,com.farfetch.farfetchshop,
802,2022-06-03,outlet capodarte,com.mobfiq.offpremium,
803,2022-06-03,outlet capodarte,com.privalia.br,2.0
804,2022-06-03,outlet cardigans,amaro.amaroandroid,16.0
805,2022-06-03,outlet cardigans,br.com.dafiti,4.0
806,2022-06-03,outlet cardigans,br.com.zattini,3.0
807,2022-06-03,outlet cardigans,com.mobfiq.offpremium,5.0
808,2022-06-03,outlet cardigans,com.privalia.br,1.0
809,2022-06-03,outlet coca-cola,amaro.amaroandroid,
810,2022-06-03,outlet coca-cola,br.com.dafiti,15.0
811,2022-06-03,outlet coca-cola,br.com.zattini,16.0
812,2022-06-03,outlet coca-cola,com.mobfiq.offpremium,
813,2022-06-03,outlet coca-cola,com.privalia.br,7.0
814,2022-06-03,outlet cravo e canela,amaro.amaroandroid,
815,2022-06-03,outlet cravo e canela,br.com.dafiti,3.0
816,2022-06-03,outlet cravo e canela,br.com.zattini,4.0
817,2022-06-03,outlet cravo e canela,com.farfetch.farfetchshop,
818,2022-06-03,outlet cravo e canela,com.mobfiq.offpremium,26.0
819,2022-06-03,outlet cravo e canela,com.privalia.br,2.0
820,2022-06-03,outlet de marcas,amaro.amaroandroid,26.0
821,2022-06-03,outlet de marcas,br.com.dafiti,3.0
822,2022-06-03,outlet de marcas,br.com.zattini,7.0
823,2022-06-03,outlet de marcas,com.farfetch.farfetchshop,18.0
824,2022-06-03,outlet de marcas,com.mobfiq.offpremium,2.0
825,2022-06-03,outlet de marcas,com.privalia.br,1.0
826,2022-06-03,outlet de moda,amaro.amaroandroid,23.0
827,2022-06-03,outlet de moda,br.com.dafiti,6.0
828,2022-06-03,outlet de moda,br.com.zattini,5.0
829,2022-06-03,outlet de moda,com.farfetch.farfetchshop,22.0
830,2022-06-03,outlet de moda,com.mobfiq.offpremium,13.0
831,2022-06-03,outlet de moda,com.privalia.br,1.0
832,2022-06-03,outlet e-girl roupas,amaro.amaroandroid,12.0
833,2022-06-03,outlet e-girl roupas,br.com.dafiti,7.0
834,2022-06-03,outlet e-girl roupas,br.com.zattini,8.0
835,2022-06-03,outlet e-girl roupas,com.farfetch.farfetchshop,
836,2022-06-03,outlet e-girl roupas,com.mobfiq.offpremium,28.0
837,2022-06-03,outlet e-girl roupas,com.privalia.br,2.0
838,2022-06-03,outlet fellipe krein,amaro.amaroandroid,
839,2022-06-03,outlet fellipe krein,br.com.dafiti,2.0
840,2022-06-03,outlet fellipe krein,br.com.zattini,4.0
841,2022-06-03,outlet fellipe krein,com.farfetch.farfetchshop,
842,2022-06-03,outlet fellipe krein,com.mobfiq.offpremium,9.0
843,2022-06-03,outlet fellipe krein,com.privalia.br,1.0
844,2022-06-03,outlet fila,amaro.amaroandroid,
845,2022-06-03,outlet fila,br.com.dafiti,4.0
846,2022-06-03,outlet fila,br.com.zattini,8.0
847,2022-06-03,outlet fila,com.farfetch.farfetchshop,
848,2022-06-03,outlet fila,com.mobfiq.offpremium,16.0
849,2022-06-03,outlet fila,com.privalia.br,2.0
850,2022-06-03,outlet forum,amaro.amaroandroid,25.0
851,2022-06-03,outlet forum,br.com.dafiti,6.0
852,2022-06-03,outlet forum,br.com.zattini,4.0
853,2022-06-03,outlet forum,com.farfetch.farfetchshop,
854,2022-06-03,outlet forum,com.mobfiq.offpremium,15.0
855,2022-06-03,outlet forum,com.privalia.br,1.0
856,2022-06-03,outlet granado,amaro.amaroandroid,25.0
857,2022-06-03,outlet granado,br.com.dafiti,
858,2022-06-03,outlet granado,br.com.zattini,
859,2022-06-03,outlet granado,com.farfetch.farfetchshop,
860,2022-06-03,outlet granado,com.mobfiq.offpremium,14.0
861,2022-06-03,outlet granado,com.privalia.br,1.0
862,2022-06-03,outlet hugo boss,amaro.amaroandroid,28.0
